,marca,nombre,version,link_contacto,nombre_contacto,ubicacion,segmento,ano,combustible,kilometraje,precio,permuta_por_menor,permuta_por_mayor,ultima_actualizacion,provincia,visitas,equipamiento,comentarios_vendedor,day,Volante regulable,Faros regulables desde el interior,Sistema de frenado automático,Caja automática,Butacas calefaccionadas,GPS,Espejo central antideslumbrante,Frenos ABS,No Especificado,Butacas de cuero,Motor Turbo,Anclaje de asientos infantiles (Isofix),Dirección asistida,Comandos en el volante / satelital,Sensor de luz,Llantas de Aleación,Computadora de abordo,Frenos de disco en las cuatro ruedas,Control de estabilidad (ESP),Airbags,Sensor de estacionamiento,Volante de cuero,Sensor de lluvia,Entrada USB / Auxiliar,Espejos exteriores retractiles eléctricos,Sistema de alerta de ángulo muerto,Faros direccionales,Rueda de auxilio de igual medida,Espejos eléctricos,Traba para niños,Reproduce CD / DVD,Aire acondicionado,Alarma,Control de velocidad crucero,Cierre centralizado,Camara de estacionamiento trasera,Sistema de sonido de alto rendimiento,Techo panoramico o corredizo,Vidrios eléctricos,Asistente de arranque en pendientes,Doble tracción / 4x4,Control de tracción,Butacas eléctricas,Cierre de puertas y encendido sin llave,Control de presion de neumáticos,Climatizador automático,Limpia/lava faros,Bluetooth,Faros antiniebla,Faros de Xenon,Estacionamiento automático
303,Chevrolet,Chevrolet Cruze, II LT 1.4T 4ptas 153cv,,Grupo Goldstein,"Mendoza, Capital",Autos Usados,2019,Nafta,35126 Km,$ 4.100.000,SI,NO,Ayer,Mendoza,745,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS",Excelente EstadoPrecio contado,2022-06-11,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
304,Chevrolet,Chevrolet Cruze, II LTZ+ 1.4T AT 4ptas Plus 153cv,,Enrique,"Buenos Aires, Bahía Blanca",Autos Usados,2018,Nafta,11700 Km,$ 4.600.000,NO,NO,Hace 7 días,Buenos Aires,144,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Butacas eléctricas, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Faros de Xenon, Faros direccionales, Caja automática, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Estacionamiento automático, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Sistema de alerta de ángulo muerto, Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS",Única mano. IMPECABLE!! NO PERMUTO,2022-06-11,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
305,Chevrolet,Chevrolet Sonic, LTZ 1.6 MT 4ptas 115cv (L15),,Archanco Automotores,"Buenos Aires, La Plata",Autos Usados,2016,Nafta,117000 Km,$ 2.100.000,SI,SI,Hace 10 días,Buenos Aires,327,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Techo panoramico o corredizo, Sensor de estacionamiento, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",Ninguno,2022-06-11,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
306,Chevrolet,Chevrolet Onix, LTZ 1.4 98cv,,Usados Seleccionados Online,"Córdoba, Capital",Autos Usados,2014,Nafta,84000 Km,$ 2.100.000,SI,SI,Ayer,Córdoba,325,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",- HOY ES EL MOMENTO DE COMPRAR!!!-  ENTREGA INMEDIATA “ESTA LISTO PARA TRANSFERIR” CON TODA LA DOCUMENTACION AL DIA-  ENTREGA 50% y SALDO Hasta 36 CUOTAS FIJAS EN PESOS-  SOLO CON TU DNI y SERVICIO (AGIL y SENCILLO) CREDITO CON MINIMOS REQUISITOS-  LLAVE POR LLAVE ¡¡¡SI TENES USADO LO TOMAMOS COMO PARTE DE PAGO!!!-      RECIBIMOS DOLARES-  CONTACTAME - RAUL RODRIGUEZ,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
307,Chevrolet,Chevrolet Onix, LTZ 1.4 98cv,http://www.julioquiroga.com.ar,Julio Quiroga Automotores ,"Mendoza, San Martín",Autos Usados,2013,Nafta,90000 Km,$ 2.400.000,SI,NO,Hoy,Mendoza,534,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Muy buen estado.El valor publicado es de contado.,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
308,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Automotores Acosta,"San Juan, Capital",Autos Usados,2014,Nafta,138000 Km,$ 3.500.000,SI,SI,Hace 9 días,San Juan,355,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","FINANCIACIÓN CON CRÉDITO PRENDARIO, SOLO CON DNICUOTAS FIJAS EN PESOS",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
309,Chevrolet,Chevrolet Cruze, II LT 1.4T 5ptas 153cv,,Lobelos Automotores,"Buenos Aires, La Plata",Autos Nuevos,0 Km,Nafta,0 Km,$ 4.200.000,SI,SI,Ayer,Buenos Aires,672,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS",Ninguno,2022-06-11,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0
310,Chevrolet,Chevrolet Cruze, II LTZ 1.4T 5ptas 153cv,,Sport´scar,"Córdoba, Capital",Autos Usados,2018,Nafta,67000 Km,$ 3.900.000,SI,SI,Ayer,Córdoba,430,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Faros antiniebla, Techo panoramico o corredizo, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
311,Chevrolet,Chevrolet Tracker, LTZ 1.8 4x2 Premier (L17),,Paula,"Mendoza, Luján De Cuyo",Autos Usados,2019,Nafta,25000 Km,$ 4.300.000,NO,NO,Hace 3 días,Mendoza,248,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Anclaje de asientos infantiles (Isofix), Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","Única mano, impecable!",2022-06-11,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
312,Chevrolet,Chevrolet Onix, LTZ 1.4 98cv,,Bruno,"Mendoza, San Martín",Autos Usados,2015,Nafta,80500 Km,$ 2.250.000,NO,NO,Hace 9 días,Mendoza,147,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",El auto se encuentra en muy buenas condiciones,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
313,Chevrolet,Chevrolet Captiva, LS 2.4 N MT 4x2 167cv (L12),,El Galpón Automotores,"Mendoza, Capital",Autos Usados,2014,Nafta,130000 Km,$ 3.200.000,SI,NO,Hoy,Mendoza,735,"Aire acondicionado, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Volante regulable, Volante de cuero, Espejos eléctricos, Espejo central antideslumbrante, Faros antiniebla, Sensor de estacionamiento, Alarma, Frenos ABS, Airbags, Control de tracción, Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",3 hileras de asientos Impecable,2022-06-11,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0
314,Chevrolet,Chevrolet Onix, LTZ 1.4 98cv,,Valentina,"Mendoza, Junín",Autos Usados,2015,Nafta,78000 Km,$ 2.100.000,NO,NO,Hace 6 días,Mendoza,272,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Alarma, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth, Sistema de sonido de alto rendimiento","Cambio de Kit distribución original (75500km)Cambio de filtros y aceite al dia (76000km con todos sus comprobantes)Bateria Nueva libre mantenimiento con garantía (Junio 2021)RTO al diaEquipo de sonido 6*9"" Pioneer – Potencia Racing ABM4100",2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
315,Chevrolet,Chevrolet Cruze, LTZ 1.8 AT 4ptas 141cv,,Usados Seleccionados Online,"Córdoba, Capital",Autos Usados,2015,Nafta,123000 Km,$ 2.550.000,SI,SI,Ayer,Córdoba,415,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Techo panoramico o corredizo, Caja automática, Sensor de estacionamiento, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de estabilidad (ESP), Sistema de frenado automático, Traba para niños, Anclaje de asientos infantiles (Isofix), Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",- HOY ES EL MOMENTO DE COMPRAR!!!-  ENTREGA INMEDIATA “ESTA LISTO PARA TRANSFERIR” CON TODA LA DOCUMENTACION AL DIA-  ENTREGA 50% y SALDO Hasta 36 CUOTAS FIJAS EN PESOS-  SOLO CON TU DNI y SERVICIO (AGIL y SENCILLO) CREDITO CON MINIMOS REQUISITOS-  LLAVE POR LLAVE ¡¡¡SI TENES USADO LO TOMAMOS COMO PARTE DE PAGO!!!-      RECIBIMOS DOLARES-  CONTACTAME - RAUL RODRIGUEZ,2022-06-11,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0
316,Chevrolet,Chevrolet Tracker, 1.8 4x2,,Mika Automotora,"Mendoza, San Rafael",Autos Usados,2016,Nafta,73941 Km,$ 3.800.000,SI,SI,Ayer,Mendoza,302,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
317,Chevrolet,Chevrolet Cruze, II LT 1.4T 5ptas 153cv,,Ernesto,"Mendoza, Capital",Autos Usados,2020,Nafta,27900 Km,$ 3.960.000,NO,NO,Hace 4 días,Mendoza,542,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","único dueño, excelente estado. services realizados en yacopini concesionario oficial. En garantía hasta agosto del 2023Ninguna detalle. Tapizados de cuero.",2022-06-11,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0
318,Chevrolet,Chevrolet Prisma, LS 1.4 MT JOY 98cv (L17),,Agustín,"Mendoza, Guaymallén",Autos Usados,2018,Nafta,50000 Km,$ 2.300.000,NO,NO,Hace 13 días,Mendoza,151,"Aire acondicionado, Dirección asistida, Cierre centralizado, Volante regulable, Espejo central antideslumbrante, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth",Titular papeles al día listo para transferir,2022-06-11,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
319,Chevrolet,Chevrolet Cruze, LTZ 2.0 Vcdi 4ptas 150cv,,Automotores Acosta,"San Juan, Capital",Autos Usados,2013,Diesel,107000 Km,$ 2.500.000,SI,SI,Hace 9 días,San Juan,533,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Espejo central antideslumbrante, Faros antiniebla, Faros regulables desde el interior, Techo panoramico o corredizo, Sensor de estacionamiento, Sensor de lluvia, Sensor de luz, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Sistema de frenado automático, Traba para niños, Anclaje de asientos infantiles (Isofix), Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento","FINANCIACIÓN CON CRÉDITO PRENDARIO, SOLO CON DNICUOTAS FIJAS EN PESOS",2022-06-11,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0
320,Chevrolet,Chevrolet Prisma, LTZ 1.4 MT 98cv (L13),,Emanuel,"Mendoza, San Martín",Autos Usados,2018,Nafta,17800 Km,$ 2.550.000,NO,NO,Hoy,Mendoza,410,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Camara de estacionamiento trasera, Llantas de Aleación, Alarma, Frenos ABS, Airbags, Traba para niños, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
321,Chevrolet,Chevrolet Onix, LTZ 1.4 98cv,,Nahuel,"Mendoza, San Martín",Autos Usados,2019,GNC,78000 Km,$ 3.100.000,NO,NO,Ayer,Mendoza,280,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Sensor de estacionamiento, Camara de estacionamiento trasera, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de estabilidad (ESP), Traba para niños, Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento, GPS","Única mano, Gnc 5ta G, Rto. Impecable, digno de ver. Escucho ofertas.",2022-06-11,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
322,Chevrolet,Chevrolet Onix, LT 1.4 98cv,https://www.meleroautomotores.com/,Melero Automotores ,"Mendoza, San Martín",Autos Usados,2015,GNC,148000 Km,$ 2.400.000,SI,SI,Hoy,Mendoza,313,"Aire acondicionado, Dirección asistida, Cierre centralizado, Volante regulable, Alarma, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth",HORARIOSDE 09:00 A 13:00 HS Y DE 16:30 HASTA LAS 20:30 HS DE LUNES A VIERNESSABADOS DE 09:00 HS HASTA LAS 13:30 HSPERMUTAMOS POR MAYOR Y MENOR. FINANCIAMOS EL 40% DEL VALOR DEL VEHÍCULO.CUOTAS FIJAS EN PESOS QUE VAN DE 12 A 36 CUOTAS ...PARA MAS INFORMACIÓN LO INVITAMOS A VISITAR LA AGENCIA...SU CONSULTA NO MOLESTA.MELERO AUTOMOTORESWWW.MELEROAUTOMOTORES.COM,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
323,Chevrolet,Chevrolet Onix, LTZ 1.4 98cv,,Mika Automotora,"Mendoza, San Rafael",Autos Usados,2017,Nafta,54000 Km,$ 2.940.000,SI,SI,Ayer,Mendoza,483,"Aire acondicionado, Dirección asistida, Cierre centralizado, Vidrios eléctricos, Volante regulable, Computadora de abordo, Espejos eléctricos, Faros antiniebla, Alarma, Frenos ABS, Airbags, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth",Ninguno,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
324,Chevrolet,Chevrolet Tracker, LTZ 1.8 AT 4x4,http://www.rpmautos.com.ar/,Ricardo Pérez Marti ,"Mendoza, Capital",Autos Usados,2017,Nafta,52000 Km,$ 3.930.000,SI,NO,Hoy,Mendoza,911,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Faros antiniebla, Faros regulables desde el interior, Caja automática, Doble tracción / 4x4, Sensor de lluvia, Sensor de luz, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Control de tracción, Control de estabilidad (ESP), Rueda de auxilio de igual medida, Reproduce CD / DVD, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital",Ninguno,2022-06-11,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
325,Chevrolet,Chevrolet Prisma, LS 1.4 MT JOY 98cv (L17),http://www.rpmautos.com.ar/,Ricardo Pérez Marti ,"Mendoza, Capital",Autos Usados,2017,Nafta,60000 Km,$ 2.350.000,SI,NO,Hoy,Mendoza,645,"Aire acondicionado, Dirección asistida, Volante regulable, Espejo central antideslumbrante, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth",Ninguno,2022-06-11,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
326,Chevrolet,Chevrolet Onix, LT 1.4 98cv,,Gonzalo,"Mendoza, Guaymallén",Autos Usados,2015,Nafta,85000 Km,$ 2.300.000,SI,SI,Antes de Ayer,Mendoza,332,"Aire acondicionado, Dirección asistida, Cierre centralizado, Volante regulable, Alarma, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth",Excelente estado,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
327,Chevrolet,Chevrolet Cruze, II LTZ 1.4T 5ptas 153cv,,Franco,"Mendoza, San Martín",Autos Usados,2017,Nafta,70000 Km,$ 3.400.000,NO,NO,Hace 6 días,Mendoza,630,"Aire acondicionado, Climatizador automático, Dirección asistida, Cierre centralizado, Cierre de puertas y encendido sin llave, Vidrios eléctricos, Butacas de cuero, Volante regulable, Volante de cuero, Computadora de abordo, Control de velocidad crucero, Espejos eléctricos, Espejos exteriores retractiles eléctricos, Faros antiniebla, Techo panoramico o corredizo, Motor Turbo, Sensor de estacionamiento, Camara de estacionamiento trasera, Sensor de lluvia, Llantas de Aleación, Alarma, Frenos ABS, Frenos de disco en las cuatro ruedas, Airbags, Control de tracción, Control de estabilidad (ESP), Traba para niños, Anclaje de asientos infantiles (Isofix), Asistente de arranque en pendientes, Control de presion de neumáticos, Entrada USB / Auxiliar, Bluetooth, Comandos en el volante / satelital, Sistema de sonido de alto rendimiento",Excelente estado.,2022-06-11,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
328,Chevrolet,Chevrolet Onix, LT 1.4 98cv,,CIUDAD Automotores,"Mendoza, Godoy Cruz",Autos Usados,2013,Nafta,34000 Km,$ 2.280.000,SI,SI,Hoy,Mendoza,608,"Aire acondicionado, Dirección asistida, Volante regulable, Alarma, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth",Vehículo mendocino excelente estado financio permuto. IMPECABLE,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
329,Chevrolet,Chevrolet Onix, LT 1.4 98cv,,Ariel,"Mendoza, Godoy Cruz",Autos Usados,2019,Nafta,35000 Km,$ 2.950.000,SI,SI,Antes de Ayer,Mendoza,456,"Aire acondicionado, Dirección asistida, Cierre centralizado, Volante regulable, Alarma, Frenos ABS, Airbags, Entrada USB / Auxiliar, Bluetooth",Única dueña Exelente estadoSin detalles,2022-06-11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
